"Predictor","Coefficient","AbsCoef","Dataset","Repeat","Fold"
"Percent.Below.40th.Quantile",0.0209619378448155,0.0209619378448155,"Large-diameter DDW",9,2
"Ny_mean",0.0199967215747663,0.0199967215747663,"Large-diameter DDW",9,2
"Percent.Below.20th.Quantile",0.0192425313600372,0.0192425313600372,"Large-diameter DDW",9,2
"Percent.Below.10th.Quantile",-0.0142062553233973,0.0142062553233973,"Large-diameter DDW",9,2
"PCA1_mean",0.0139356176287546,0.0139356176287546,"Large-diameter DDW",9,2
"zpcum1",-0.0131233116946021,0.0131233116946021,"Large-diameter DDW",9,2
"Percent.Below.30th.Quantile",0.20618656118047,0.20618656118047,"Large-diameter DDW",9,3
"lad_max",0.196356732807875,0.196356732807875,"Large-diameter DDW",9,3
"PC_Density_m3",0,0,"Large-diameter DDW",9,3
"cHull_vol",0,0,"Large-diameter DDW",9,3
"Alpha_Vol_m3",0,0,"Large-diameter DDW",9,3
"horizontalRumpel",0,0,"Large-diameter DDW",9,3
"mean_vox_ht",0,0,"Large-diameter DDW",9,3
"sd_vox_ht",0,0,"Large-diameter DDW",9,3
"zmax",0,0,"Large-diameter DDW",9,3
"zmean",0,0,"Large-diameter DDW",9,3
"PC_Density_m3",0,0,"Large-diameter DDW",9,4
"cHull_vol",0,0,"Large-diameter DDW",9,4
"Alpha_Vol_m3",0,0,"Large-diameter DDW",9,4
"horizontalRumpel",0,0,"Large-diameter DDW",9,4
"mean_vox_ht",0,0,"Large-diameter DDW",9,4
"sd_vox_ht",0,0,"Large-diameter DDW",9,4
"zmax",0,0,"Large-diameter DDW",9,4
"zmean",0,0,"Large-diameter DDW",9,4
"zsd",0,0,"Large-diameter DDW",9,4
"zskew",0,0,"Large-diameter DDW",9,4
"PC_Density_m3",0,0,"Large-diameter DDW",9,5
"cHull_vol",0,0,"Large-diameter DDW",9,5
"Alpha_Vol_m3",0,0,"Large-diameter DDW",9,5
"horizontalRumpel",0,0,"Large-diameter DDW",9,5
"mean_vox_ht",0,0,"Large-diameter DDW",9,5
"sd_vox_ht",0,0,"Large-diameter DDW",9,5
"zmax",0,0,"Large-diameter DDW",9,5
"zmean",0,0,"Large-diameter DDW",9,5
"zsd",0,0,"Large-diameter DDW",9,5
"zskew",0,0,"Large-diameter DDW",9,5
"PC_Density_m3",0,0,"Large-diameter DDW",10,1
"cHull_vol",0,0,"Large-diameter DDW",10,1
"Alpha_Vol_m3",0,0,"Large-diameter DDW",10,1
"horizontalRumpel",0,0,"Large-diameter DDW",10,1
"mean_vox_ht",0,0,"Large-diameter DDW",10,1
"sd_vox_ht",0,0,"Large-diameter DDW",10,1
"zmax",0,0,"Large-diameter DDW",10,1
"zmean",0,0,"Large-diameter DDW",10,1
"zsd",0,0,"Large-diameter DDW",10,1
"zskew",0,0,"Large-diameter DDW",10,1
"lad_max",0.00739974237448404,0.00739974237448404,"Large-diameter DDW",10,2
"Ny_mean",0.00672886428379088,0.00672886428379088,"Large-diameter DDW",10,2
"Total_PAD_RelZ0.30_0.50",0.0066874098671348,0.0066874098671348,"Large-diameter DDW",10,2
"Linearity_mean",0.00653851828575989,0.00653851828575989,"Large-diameter DDW",10,2
"lad_mean",0.00643570051145397,0.00643570051145397,"Large-diameter DDW",10,2
"Percent.Below.20th.Quantile",0.00641143106893781,0.00641143106893781,"Large-diameter DDW",10,2
"Percent.Below.30th.Quantile",0.00625323824676681,0.00625323824676681,"Large-diameter DDW",10,2
"lad_sum",0.00613132993641501,0.00613132993641501,"Large-diameter DDW",10,2
"eMedium_mean",-0.00564226670580706,0.00564226670580706,"Large-diameter DDW",10,2
"eSum_mean",-0.0055662362107174,0.0055662362107174,"Large-diameter DDW",10,2
"Percent.Below.30th.Quantile",0.0809560436771719,0.0809560436771719,"Large-diameter DDW",10,3
"lad_max",0.0741695598321857,0.0741695598321857,"Large-diameter DDW",10,3
"lad_mean",0.0641008928256399,0.0641008928256399,"Large-diameter DDW",10,3
"Percent.Below.40th.Quantile",0.0561305427246098,0.0561305427246098,"Large-diameter DDW",10,3
"lad_sum",0.0548902424831021,0.0548902424831021,"Large-diameter DDW",10,3
"Percent.Below.20th.Quantile",0.0540988377823176,0.0540988377823176,"Large-diameter DDW",10,3
"Ny_mean",0.0495644365793154,0.0495644365793154,"Large-diameter DDW",10,3
"Percent.Below.10th.Quantile",-0.0377220139128241,0.0377220139128241,"Large-diameter DDW",10,3
"zpcum1",-0.0343264226366654,0.0343264226366654,"Large-diameter DDW",10,3
"PCA1_mean",0.034269343181687,0.034269343181687,"Large-diameter DDW",10,3
"lad_max",0.73362235564085,0.73362235564085,"Large-diameter DDW",10,4
"Percent.Below.30th.Quantile",0.599622578684418,0.599622578684418,"Large-diameter DDW",10,4
"Ny_mean",0.152361490205954,0.152361490205954,"Large-diameter DDW",10,4
"Oligophotic",-0.130197405296885,0.130197405296885,"Large-diameter DDW",10,4
"PCA2_mean",0.016602071013174,0.016602071013174,"Large-diameter DDW",10,4
"PC_Density_m3",0,0,"Large-diameter DDW",10,4
"cHull_vol",0,0,"Large-diameter DDW",10,4
"Alpha_Vol_m3",0,0,"Large-diameter DDW",10,4
"horizontalRumpel",0,0,"Large-diameter DDW",10,4
"mean_vox_ht",0,0,"Large-diameter DDW",10,4
"PC_Density_m3",0,0,"Large-diameter DDW",10,5
"cHull_vol",0,0,"Large-diameter DDW",10,5
"Alpha_Vol_m3",0,0,"Large-diameter DDW",10,5
"horizontalRumpel",0,0,"Large-diameter DDW",10,5
"mean_vox_ht",0,0,"Large-diameter DDW",10,5
"sd_vox_ht",0,0,"Large-diameter DDW",10,5
"zmax",0,0,"Large-diameter DDW",10,5
"zmean",0,0,"Large-diameter DDW",10,5
"zsd",0,0,"Large-diameter DDW",10,5
"zskew",0,0,"Large-diameter DDW",10,5
"Kurt_PropOcc_RelZ1.05_2.00",-0.0611645612372643,0.0611645612372643,"Fine dead surface fuels",1,1
"Anisotropy_sd",-0.0555055490433863,0.0555055490433863,"Fine dead surface fuels",1,1
"Omnivariance_sd",-0.0509993611489824,0.0509993611489824,"Fine dead surface fuels",1,1
"Percent.Below.20th.Quantile",-0.0362177888345495,0.0362177888345495,"Fine dead surface fuels",1,1
"ipcumzq50",0.0261054252682741,0.0261054252682741,"Fine dead surface fuels",1,1
"zq55",0.0141965221611945,0.0141965221611945,"Fine dead surface fuels",1,1
"PC_Strata_1.00.2.00",0.0133591674790881,0.0133591674790881,"Fine dead surface fuels",1,1
"Total_PAD_FullROI",0.0106090786862661,0.0106090786862661,"Fine dead surface fuels",1,1
"Sphericity_sd",-0.00875529901485977,0.00875529901485977,"Fine dead surface fuels",1,1
"zsd",0.00491699005571127,0.00491699005571127,"Fine dead surface fuels",1,1
"Percent.Below.20th.Quantile",-0.00427821173675298,0.00427821173675298,"Fine dead surface fuels",1,2
"Total_PAD_FullROI",0.00427306526459333,0.00427306526459333,"Fine dead surface fuels",1,2
"Eigentropy_sd",-0.00414352125946467,0.00414352125946467,"Fine dead surface fuels",1,2
"Omnivariance_sd",-0.00390731639068812,0.00390731639068812,"Fine dead surface fuels",1,2
"Percent.Below.30th.Quantile",-0.00360778935845336,0.00360778935845336,"Fine dead surface fuels",1,2
"Planarity_sd",0.00358757820466788,0.00358757820466788,"Fine dead surface fuels",1,2
"NormalChangeRate_sd",0.00357000044432472,0.00357000044432472,"Fine dead surface fuels",1,2
"Kurt_PropOcc_RelZ1.05_2.00",-0.00353238308557809,0.00353238308557809,"Fine dead surface fuels",1,2
"Anisotropy_sd",-0.00342062571253185,0.00342062571253185,"Fine dead surface fuels",1,2
"Mean_PAD_FullROI",0.00329614291113129,0.00329614291113129,"Fine dead surface fuels",1,2
"Anisotropy_mean",0.0112523656517545,0.0112523656517545,"Fine dead surface fuels",1,3
"PC_Density_m3",0,0,"Fine dead surface fuels",1,3
"cHull_vol",0,0,"Fine dead surface fuels",1,3
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",1,3
"horizontalRumpel",0,0,"Fine dead surface fuels",1,3
"mean_vox_ht",0,0,"Fine dead surface fuels",1,3
"sd_vox_ht",0,0,"Fine dead surface fuels",1,3
"zmax",0,0,"Fine dead surface fuels",1,3
"zmean",0,0,"Fine dead surface fuels",1,3
"zsd",0,0,"Fine dead surface fuels",1,3
"Planarity_sd",0.0118950229156439,0.0118950229156439,"Fine dead surface fuels",1,4
"NormalChangeRate_sd",0.0118220307943831,0.0118220307943831,"Fine dead surface fuels",1,4
"Anisotropy_mean",0.0104140758247138,0.0104140758247138,"Fine dead surface fuels",1,4
"Percent.Below.20th.Quantile",-0.00495704452613787,0.00495704452613787,"Fine dead surface fuels",1,4
"eSmallest_mean",-0.000904739680235026,0.000904739680235026,"Fine dead surface fuels",1,4
"Sphericity_mean",-0.000551905992038558,0.000551905992038558,"Fine dead surface fuels",1,4
"PC_Density_m3",0,0,"Fine dead surface fuels",1,4
"cHull_vol",0,0,"Fine dead surface fuels",1,4
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",1,4
"horizontalRumpel",0,0,"Fine dead surface fuels",1,4
"Percent.Below.20th.Quantile",-0.00019738837746744,0.00019738837746744,"Fine dead surface fuels",1,5
"Omnivariance_sd",-0.000189845744040528,0.000189845744040528,"Fine dead surface fuels",1,5
"Anisotropy_sd",-0.000180419576509546,0.000180419576509546,"Fine dead surface fuels",1,5
"Anisotropy_mean",0.000175725408772684,0.000175725408772684,"Fine dead surface fuels",1,5
"Planarity_sd",0.000170639398839384,0.000170639398839384,"Fine dead surface fuels",1,5
"NormalChangeRate_sd",0.00017063929885553,0.00017063929885553,"Fine dead surface fuels",1,5
"Percent.Below.30th.Quantile",-0.000168200396525896,0.000168200396525896,"Fine dead surface fuels",1,5
"Total_PAD_FullROI",0.000164900965724819,0.000164900965724819,"Fine dead surface fuels",1,5
"Sphericity_sd",-0.000164539563787006,0.000164539563787006,"Fine dead surface fuels",1,5
"eSmallest_sd",-0.000158142897221861,0.000158142897221861,"Fine dead surface fuels",1,5
"Omnivariance_sd",-0.034955519157663,0.034955519157663,"Fine dead surface fuels",2,1
"Anisotropy_sd",-0.0340622729324366,0.0340622729324366,"Fine dead surface fuels",2,1
"Percent.Below.20th.Quantile",-0.019232172350732,0.019232172350732,"Fine dead surface fuels",2,1
"PC_Strata_1.00.2.00",0.00454625359665921,0.00454625359665921,"Fine dead surface fuels",2,1
"Anisotropy_mean",0.00454329124379615,0.00454329124379615,"Fine dead surface fuels",2,1
"ipcumzq50",0.00305724519787346,0.00305724519787346,"Fine dead surface fuels",2,1
"PC_Density_m3",0,0,"Fine dead surface fuels",2,1
"cHull_vol",0,0,"Fine dead surface fuels",2,1
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",2,1
"horizontalRumpel",0,0,"Fine dead surface fuels",2,1
"Percent.Below.20th.Quantile",-0.0026885490242977,0.0026885490242977,"Fine dead surface fuels",2,2
"Omnivariance_sd",-0.00238762293953804,0.00238762293953804,"Fine dead surface fuels",2,2
"Planarity_sd",0.00230196839066736,0.00230196839066736,"Fine dead surface fuels",2,2
"NormalChangeRate_sd",0.00230069033363184,0.00230069033363184,"Fine dead surface fuels",2,2
"Anisotropy_mean",0.00216797298077159,0.00216797298077159,"Fine dead surface fuels",2,2
"Percent.Below.30th.Quantile",-0.00211016087978414,0.00211016087978414,"Fine dead surface fuels",2,2
"Total_PAD_FullROI",0.00204600774447945,0.00204600774447945,"Fine dead surface fuels",2,2
"Sphericity_mean",-0.00202103197508643,0.00202103197508643,"Fine dead surface fuels",2,2
"PC_Strata_1.00.2.00",0.00200882916532425,0.00200882916532425,"Fine dead surface fuels",2,2
"eSmallest_mean",-0.00200112555058681,0.00200112555058681,"Fine dead surface fuels",2,2
"Planarity_sd",0.000154332180390883,0.000154332180390883,"Fine dead surface fuels",2,3
"NormalChangeRate_sd",0.000154332138562342,0.000154332138562342,"Fine dead surface fuels",2,3
"Percent.Below.20th.Quantile",-0.000151084748852444,0.000151084748852444,"Fine dead surface fuels",2,3
"Percent.Below.30th.Quantile",-0.00014053132800893,0.00014053132800893,"Fine dead surface fuels",2,3
"Anisotropy_mean",0.00013580782278985,0.00013580782278985,"Fine dead surface fuels",2,3
"Total_PAD_FullROI",0.000130603497745557,0.000130603497745557,"Fine dead surface fuels",2,3
"eMedium_sd",0.000128130607764594,0.000128130607764594,"Fine dead surface fuels",2,3
"Anisotropy_sd",-0.00012136990253011,0.00012136990253011,"Fine dead surface fuels",2,3
"Sphericity_mean",-0.000118180201871777,0.000118180201871777,"Fine dead surface fuels",2,3
"PCA2_mean",0.000116893686937128,0.000116893686937128,"Fine dead surface fuels",2,3
"PC_Density_m3",0,0,"Fine dead surface fuels",2,4
"cHull_vol",0,0,"Fine dead surface fuels",2,4
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",2,4
"horizontalRumpel",0,0,"Fine dead surface fuels",2,4
"mean_vox_ht",0,0,"Fine dead surface fuels",2,4
"sd_vox_ht",0,0,"Fine dead surface fuels",2,4
"zmax",0,0,"Fine dead surface fuels",2,4
"zmean",0,0,"Fine dead surface fuels",2,4
"zsd",0,0,"Fine dead surface fuels",2,4
"zskew",0,0,"Fine dead surface fuels",2,4
"Omnivariance_sd",-0.0137639173074768,0.0137639173074768,"Fine dead surface fuels",2,5
"Anisotropy_sd",-0.00181951608850067,0.00181951608850067,"Fine dead surface fuels",2,5
"PC_Density_m3",0,0,"Fine dead surface fuels",2,5
"cHull_vol",0,0,"Fine dead surface fuels",2,5
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",2,5
"horizontalRumpel",0,0,"Fine dead surface fuels",2,5
"mean_vox_ht",0,0,"Fine dead surface fuels",2,5
"sd_vox_ht",0,0,"Fine dead surface fuels",2,5
"zmax",0,0,"Fine dead surface fuels",2,5
"zmean",0,0,"Fine dead surface fuels",2,5
"Percent.Below.20th.Quantile",-0.0307258337361158,0.0307258337361158,"Fine dead surface fuels",3,1
"PC_Strata_1.00.2.00",0.0190236496364931,0.0190236496364931,"Fine dead surface fuels",3,1
"Eigentropy_sd",-0.0180526629171747,0.0180526629171747,"Fine dead surface fuels",3,1
"Anisotropy_sd",-0.0159399951501647,0.0159399951501647,"Fine dead surface fuels",3,1
"PC_Density_m3",0,0,"Fine dead surface fuels",3,1
"cHull_vol",0,0,"Fine dead surface fuels",3,1
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",3,1
"horizontalRumpel",0,0,"Fine dead surface fuels",3,1
"mean_vox_ht",0,0,"Fine dead surface fuels",3,1
"sd_vox_ht",0,0,"Fine dead surface fuels",3,1
"Omnivariance_sd",-0.00071776878433088,0.00071776878433088,"Fine dead surface fuels",3,2
"Anisotropy_sd",-0.00063710540440517,0.00063710540440517,"Fine dead surface fuels",3,2
"Anisotropy_mean",0.000596194362076241,0.000596194362076241,"Fine dead surface fuels",3,2
"eSmallest_sd",-0.000591272093550069,0.000591272093550069,"Fine dead surface fuels",3,2
"Sphericity_sd",-0.000578485971959233,0.000578485971959233,"Fine dead surface fuels",3,2
"Nx_sd",-0.000574981365173112,0.000574981365173112,"Fine dead surface fuels",3,2
"Percent.Below.20th.Quantile",-0.000554836042517799,0.000554836042517799,"Fine dead surface fuels",3,2
"eSmallest_mean",-0.000551216769643815,0.000551216769643815,"Fine dead surface fuels",3,2
"Sphericity_mean",-0.000546772148176663,0.000546772148176663,"Fine dead surface fuels",3,2
"ChangeCurvature_mean",-0.000525793083074735,0.000525793083074735,"Fine dead surface fuels",3,2
"Omnivariance_sd",-0.00537099546299441,0.00537099546299441,"Fine dead surface fuels",3,3
"Anisotropy_sd",-0.00475172042991594,0.00475172042991594,"Fine dead surface fuels",3,3
"Percent.Below.20th.Quantile",-0.00470416389981176,0.00470416389981176,"Fine dead surface fuels",3,3
"Anisotropy_mean",0.0046726771102336,0.0046726771102336,"Fine dead surface fuels",3,3
"Percent.Below.30th.Quantile",-0.00462883869539399,0.00462883869539399,"Fine dead surface fuels",3,3
"Eigentropy_sd",-0.00453804222984531,0.00453804222984531,"Fine dead surface fuels",3,3
"Sphericity_mean",-0.0041178631638951,0.0041178631638951,"Fine dead surface fuels",3,3
"Curvature_mean",-0.00410725063487154,0.00410725063487154,"Fine dead surface fuels",3,3
"ChangeCurvature_mean",-0.00408907868276454,0.00408907868276454,"Fine dead surface fuels",3,3
"eSmallest_mean",-0.00399803161584999,0.00399803161584999,"Fine dead surface fuels",3,3
"Total_PAD_FullROI",0.000154459854663317,0.000154459854663317,"Fine dead surface fuels",3,4
"Percent.Below.20th.Quantile",-0.000150851197171721,0.000150851197171721,"Fine dead surface fuels",3,4
"Mean_PAD_FullROI",0.000129542703351519,0.000129542703351519,"Fine dead surface fuels",3,4
"Percent.Below.30th.Quantile",-0.000121406913637335,0.000121406913637335,"Fine dead surface fuels",3,4
"horizontalRumpel",0.000118685328778306,0.000118685328778306,"Fine dead surface fuels",3,4
"Planarity_sd",0.000115586805188423,0.000115586805188423,"Fine dead surface fuels",3,4
"NormalChangeRate_sd",0.000114926925940716,0.000114926925940716,"Fine dead surface fuels",3,4
"Anisotropy_mean",0.000110521960961138,0.000110521960961138,"Fine dead surface fuels",3,4
"X100th.Percent.Quantile",0.000107972370108963,0.000107972370108963,"Fine dead surface fuels",3,4
"zq85",0.000107732338943602,0.000107732338943602,"Fine dead surface fuels",3,4
"Planarity_sd",0.0266854004580072,0.0266854004580072,"Fine dead surface fuels",3,5
"NormalChangeRate_sd",0.0242327468861023,0.0242327468861023,"Fine dead surface fuels",3,5
"Omnivariance_sd",-0.00407920538858113,0.00407920538858113,"Fine dead surface fuels",3,5
"PC_Density_m3",0,0,"Fine dead surface fuels",3,5
"cHull_vol",0,0,"Fine dead surface fuels",3,5
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",3,5
"horizontalRumpel",0,0,"Fine dead surface fuels",3,5
"mean_vox_ht",0,0,"Fine dead surface fuels",3,5
"sd_vox_ht",0,0,"Fine dead surface fuels",3,5
"zmax",0,0,"Fine dead surface fuels",3,5
"Percent.Below.20th.Quantile",-0.000174028890557913,0.000174028890557913,"Fine dead surface fuels",4,1
"Omnivariance_sd",-0.000153127874813012,0.000153127874813012,"Fine dead surface fuels",4,1
"Sphericity_sd",-0.000140247237551809,0.000140247237551809,"Fine dead surface fuels",4,1
"eSmallest_sd",-0.000139158253962218,0.000139158253962218,"Fine dead surface fuels",4,1
"Planarity_sd",0.000138604774695813,0.000138604774695813,"Fine dead surface fuels",4,1
"NormalChangeRate_sd",0.000138604773254297,0.000138604773254297,"Fine dead surface fuels",4,1
"Anisotropy_sd",-0.000135985536590866,0.000135985536590866,"Fine dead surface fuels",4,1
"Anisotropy_mean",0.000132519327128264,0.000132519327128264,"Fine dead surface fuels",4,1
"PC_Strata_1.00.2.00",0.000132161645528661,0.000132161645528661,"Fine dead surface fuels",4,1
"Kurt_PropOcc_RelZ1.05_2.00",-0.000129849377413931,0.000129849377413931,"Fine dead surface fuels",4,1
"Anisotropy_sd",-0.00174755568032243,0.00174755568032243,"Fine dead surface fuels",4,2
"PC_Strata_1.00.2.00",0.00174363953608696,0.00174363953608696,"Fine dead surface fuels",4,2
"Anisotropy_mean",0.00171749709173309,0.00171749709173309,"Fine dead surface fuels",4,2
"Planarity_sd",0.00162444983204303,0.00162444983204303,"Fine dead surface fuels",4,2
"NormalChangeRate_sd",0.00162443323701794,0.00162443323701794,"Fine dead surface fuels",4,2
"zq55",0.00160256402211163,0.00160256402211163,"Fine dead surface fuels",4,2
"Eigentropy_sd",-0.00155948761056658,0.00155948761056658,"Fine dead surface fuels",4,2
"eSmallest_mean",-0.00150477051423554,0.00150477051423554,"Fine dead surface fuels",4,2
"zq60",0.00150048402970219,0.00150048402970219,"Fine dead surface fuels",4,2
"Sphericity_mean",-0.00148715568073001,0.00148715568073001,"Fine dead surface fuels",4,2
"Percent.Below.20th.Quantile",-0.00262526777251212,0.00262526777251212,"Fine dead surface fuels",4,3
"Omnivariance_sd",-0.00256511833767896,0.00256511833767896,"Fine dead surface fuels",4,3
"Anisotropy_sd",-0.00225701159963083,0.00225701159963083,"Fine dead surface fuels",4,3
"Eigentropy_sd",-0.00221076983107657,0.00221076983107657,"Fine dead surface fuels",4,3
"Planarity_sd",0.00212207207585444,0.00212207207585444,"Fine dead surface fuels",4,3
"NormalChangeRate_sd",0.00212054332182774,0.00212054332182774,"Fine dead surface fuels",4,3
"Anisotropy_mean",0.00211492338853351,0.00211492338853351,"Fine dead surface fuels",4,3
"Total_PAD_FullROI",0.00192370889871494,0.00192370889871494,"Fine dead surface fuels",4,3
"Sphericity_mean",-0.00181718473944024,0.00181718473944024,"Fine dead surface fuels",4,3
"eSmallest_mean",-0.00179258061820664,0.00179258061820664,"Fine dead surface fuels",4,3
"Eigentropy_sd",-0.00128860881889419,0.00128860881889419,"Fine dead surface fuels",4,4
"Omnivariance_sd",-0.00127246675998026,0.00127246675998026,"Fine dead surface fuels",4,4
"Planarity_sd",0.00124642034562223,0.00124642034562223,"Fine dead surface fuels",4,4
"NormalChangeRate_sd",0.00124620947761693,0.00124620947761693,"Fine dead surface fuels",4,4
"Anisotropy_sd",-0.00121056728489173,0.00121056728489173,"Fine dead surface fuels",4,4
"Percent.Below.30th.Quantile",-0.00119835796608063,0.00119835796608063,"Fine dead surface fuels",4,4
"Anisotropy_mean",0.00112818008607087,0.00112818008607087,"Fine dead surface fuels",4,4
"Percent.Below.20th.Quantile",-0.00109152110596568,0.00109152110596568,"Fine dead surface fuels",4,4
"Total_PAD_FullROI",0.00106136406206417,0.00106136406206417,"Fine dead surface fuels",4,4
"Mean_PAD_FullROI",0.00101249217867492,0.00101249217867492,"Fine dead surface fuels",4,4
"Percent.Below.20th.Quantile",-0.00345824570869625,0.00345824570869625,"Fine dead surface fuels",4,5
"Omnivariance_sd",-0.00315295842557203,0.00315295842557203,"Fine dead surface fuels",4,5
"Anisotropy_sd",-0.00301798298458232,0.00301798298458232,"Fine dead surface fuels",4,5
"Anisotropy_mean",0.0029250346496507,0.0029250346496507,"Fine dead surface fuels",4,5
"Percent.Below.30th.Quantile",-0.00280214225584256,0.00280214225584256,"Fine dead surface fuels",4,5
"Eigentropy_sd",-0.00261609439855515,0.00261609439855515,"Fine dead surface fuels",4,5
"Sphericity_mean",-0.00261132985040054,0.00261132985040054,"Fine dead surface fuels",4,5
"Curvature_mean",-0.00255566009903316,0.00255566009903316,"Fine dead surface fuels",4,5
"ChangeCurvature_mean",-0.00254949127515448,0.00254949127515448,"Fine dead surface fuels",4,5
"eSmallest_mean",-0.00253366393473677,0.00253366393473677,"Fine dead surface fuels",4,5
"Percent.Below.30th.Quantile",-0.0312174003363812,0.0312174003363812,"Fine dead surface fuels",5,1
"Anisotropy_sd",-0.0179215453829485,0.0179215453829485,"Fine dead surface fuels",5,1
"Anisotropy_mean",0.0161336256883021,0.0161336256883021,"Fine dead surface fuels",5,1
"Percent.Below.20th.Quantile",-0.0156460504592593,0.0156460504592593,"Fine dead surface fuels",5,1
"Omnivariance_sd",-0.0129061446952388,0.0129061446952388,"Fine dead surface fuels",5,1
"PC_Density_m3",0,0,"Fine dead surface fuels",5,1
"cHull_vol",0,0,"Fine dead surface fuels",5,1
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",5,1
"horizontalRumpel",0,0,"Fine dead surface fuels",5,1
"mean_vox_ht",0,0,"Fine dead surface fuels",5,1
"NormalChangeRate_sd",0.000202075054513548,0.000202075054513548,"Fine dead surface fuels",5,2
"Planarity_sd",0.000202075024292036,0.000202075024292036,"Fine dead surface fuels",5,2
"Percent.Below.20th.Quantile",-0.000180541877280265,0.000180541877280265,"Fine dead surface fuels",5,2
"Anisotropy_mean",0.00017749742849613,0.00017749742849613,"Fine dead surface fuels",5,2
"PC_Strata_1.00.2.00",0.000176730652643033,0.000176730652643033,"Fine dead surface fuels",5,2
"Total_PAD_FullROI",0.00017166215568951,0.00017166215568951,"Fine dead surface fuels",5,2
"Percent.Below.30th.Quantile",-0.000167438519092982,0.000167438519092982,"Fine dead surface fuels",5,2
"eSmallest_mean",-0.00016514036956841,0.00016514036956841,"Fine dead surface fuels",5,2
"Sphericity_mean",-0.000164986696466487,0.000164986696466487,"Fine dead surface fuels",5,2
"zpcum7",-0.000161390866613015,0.000161390866613015,"Fine dead surface fuels",5,2
"Anisotropy_sd",-0.000911068486592985,0.000911068486592985,"Fine dead surface fuels",5,3
"Omnivariance_sd",-0.000883765681680356,0.000883765681680356,"Fine dead surface fuels",5,3
"Eigentropy_sd",-0.000877203750472457,0.000877203750472457,"Fine dead surface fuels",5,3
"Anisotropy_mean",0.000867361133505206,0.000867361133505206,"Fine dead surface fuels",5,3
"ipcumzq70",0.000793597348486864,0.000793597348486864,"Fine dead surface fuels",5,3
"Sphericity_mean",-0.000750114529697038,0.000750114529697038,"Fine dead surface fuels",5,3
"PCA1_mean",-0.000741540404322609,0.000741540404322609,"Fine dead surface fuels",5,3
"eSmallest_mean",-0.000733610509720589,0.000733610509720589,"Fine dead surface fuels",5,3
"Curvature_mean",-0.000728420237595735,0.000728420237595735,"Fine dead surface fuels",5,3
"ChangeCurvature_mean",-0.000728347485821677,0.000728347485821677,"Fine dead surface fuels",5,3
"Omnivariance_sd",-0.00018490457065142,0.00018490457065142,"Fine dead surface fuels",5,4
"Percent.Below.20th.Quantile",-0.000179742522200798,0.000179742522200798,"Fine dead surface fuels",5,4
"Eigentropy_sd",-0.000157515031735943,0.000157515031735943,"Fine dead surface fuels",5,4
"Anisotropy_sd",-0.000139953782746575,0.000139953782746575,"Fine dead surface fuels",5,4
"Total_PAD_FullROI",0.000128405238781334,0.000128405238781334,"Fine dead surface fuels",5,4
"vzrumple",0.00012654650383618,0.00012654650383618,"Fine dead surface fuels",5,4
"Kurt_PropOcc_RelZ1.05_2.00",-0.00012282890712256,0.00012282890712256,"Fine dead surface fuels",5,4
"Planarity_sd",0.000119262096526603,0.000119262096526603,"Fine dead surface fuels",5,4
"NormalChangeRate_sd",0.000119261909078212,0.000119261909078212,"Fine dead surface fuels",5,4
"Anisotropy_mean",0.00011497951919994,0.00011497951919994,"Fine dead surface fuels",5,4
"Anisotropy_sd",-0.0524585692149706,0.0524585692149706,"Fine dead surface fuels",5,5
"Percent.Below.20th.Quantile",-0.0492907512944286,0.0492907512944286,"Fine dead surface fuels",5,5
"PC_Strata_1.00.2.00",0.00550126481968995,0.00550126481968995,"Fine dead surface fuels",5,5
"Anisotropy_mean",0.00427204633238014,0.00427204633238014,"Fine dead surface fuels",5,5
"Kurt_PropOcc_RelZ1.05_2.00",-5.15651885817509e-05,5.15651885817509e-05,"Fine dead surface fuels",5,5
"PC_Density_m3",0,0,"Fine dead surface fuels",5,5
"cHull_vol",0,0,"Fine dead surface fuels",5,5
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",5,5
"horizontalRumpel",0,0,"Fine dead surface fuels",5,5
"mean_vox_ht",0,0,"Fine dead surface fuels",5,5
"Percent.Below.20th.Quantile",-0.0283953080164018,0.0283953080164018,"Fine dead surface fuels",6,1
"Omnivariance_sd",-0.0221805953602408,0.0221805953602408,"Fine dead surface fuels",6,1
"Anisotropy_sd",-0.0162147610136171,0.0162147610136171,"Fine dead surface fuels",6,1
"PC_Strata_1.00.2.00",0.0117079967387513,0.0117079967387513,"Fine dead surface fuels",6,1
"Anisotropy_mean",0.00978971369646577,0.00978971369646577,"Fine dead surface fuels",6,1
"Total_PAD_FullROI",0.00428902906024761,0.00428902906024761,"Fine dead surface fuels",6,1
"Percent.Below.30th.Quantile",-0.00189076892099836,0.00189076892099836,"Fine dead surface fuels",6,1
"eSmallest_sd",-0.000954442871825095,0.000954442871825095,"Fine dead surface fuels",6,1
"PC_Density_m3",0,0,"Fine dead surface fuels",6,1
