"RMSE","NRMSE","R2_test","Bias_test","fuelType","model"
0.0367407356536063,114.274037845572,0.440542655919438,0.00753873183333332,"Herbaceous fuels","Random Forest"
0.032900385542199,121.710532864661,-0.0699793851155774,0.00429042469444442,"Herbaceous fuels","Random Forest"
0.142234672574042,77.3014524858922,0.723553178757882,-0.0637333461757671,"Live woody fuels","Random Forest"
1.36236435778507,257.069280282486,0.254638540078188,0.245273166433379,"Live woody fuels","Random Forest"
1.43053038530184,493.533421625509,-2.67623501269948,-0.564247820774132,"Live woody fuels","Random Forest"
0.704238480409365,211.883123570684,-1.73449947595808,-0.341538060375391,"Live woody fuels","Random Forest"
1.4100246753312,174.522519116838,0.237025652362587,0.401826442456939,"Live woody fuels","Random Forest"
0.502545456466244,177.037819772277,-1.00552324122875,-0.0694319537435238,"Live woody fuels","Random Forest"
1.15014301044966,466.813795234583,-12.9785349424886,-0.505950474626891,"Live woody fuels","Random Forest"
0.830893630551273,159.617095345042,0.496222647608457,0.235715459636054,"Live woody fuels","Random Forest"
1.11119229261292,219.83887325325,0.313643745598175,0.162568652642797,"Live woody fuels","Random Forest"
1.37972304952639,241.51365097815,0.28224109222619,0.113429344622742,"Live woody fuels","Random Forest"
0.804097808283869,349.283769380807,-4.73541228866232,-0.304955604117124,"Live woody fuels","Random Forest"
1.06760485750683,253.849447404028,-0.213785009116115,-0.0561400710229776,"Live woody fuels","Random Forest"
0.229711446395004,83.0002335579578,0.513664627918392,-0.0750358110322371,"Live woody fuels","Random Forest"
1.26964775472583,178.471309978194,0.294526906579656,0.35975620872987,"Live woody fuels","Random Forest"
1.4267839302165,290.258936978945,0.175638741068082,0.00897003356887538,"Live woody fuels","Random Forest"
0.763529631817808,289.15086483226,-4.46503759164612,-0.272039783513929,"Live woody fuels","Random Forest"
1.37434770242158,264.969434508874,0.267541865181985,0.200884669745804,"Live woody fuels","Random Forest"
0.756900790049623,247.429136693576,-1.94223911225779,-0.249990120276333,"Live woody fuels","Random Forest"
1.40650342883057,176.39819260715,0.272442984689665,0.384471924536525,"Live woody fuels","Random Forest"
0.599874167436726,285.410814884026,-1.85335551730194,-0.174904493940025,"Live woody fuels","Random Forest"
0.876094112014216,240.5487965105,0.204177436054939,-0.0175825699670999,"Live woody fuels","Random Forest"
0.650218346060939,256.059716059768,-2.33345897019461,-0.193099463837382,"Live woody fuels","Random Forest"
1.32084397854244,181.509627166006,0.282295550515919,0.380526179615877,"Live woody fuels","Random Forest"
1.42209938629418,238.30463146732,0.204152305397906,0.126286493733802,"Live woody fuels","Random Forest"
0.55676516621514,230.869616111768,-1.60529059651989,-0.165333566781592,"Live woody fuels","Random Forest"
1.36130170219565,225.52358452703,0.0311895682509008,-0.0508872040235769,"Live woody fuels","Random Forest"
0.492947432225216,189.934992951503,-1.02227929480806,-0.11685747332311,"Live woody fuels","Random Forest"
1.61989342068123,202.46418156498,0.253582182994235,0.429865157375032,"Live woody fuels","Random Forest"
0.8075202072594,316.39780265747,-3.10280191397296,-0.27605254667773,"Live woody fuels","Random Forest"
0.521963282414001,251.540488215961,-2.26539565302413,-0.12836674157672,"Live woody fuels","Random Forest"
1.0755758616744,263.987440236278,-0.958143167508114,-0.378758669327412,"Live woody fuels","Random Forest"
1.46322406740407,179.571182250491,0.217409486900617,0.386061124321891,"Live woody fuels","Random Forest"
0.159192136887721,61.9799806190297,0.839903517512575,-0.0441813070071079,"Live woody fuels","Random Forest"
0.712474504795734,871.541239499214,-52.909570851745,-0.258067128048139,"Live woody fuels","Random Forest"
1.40598501463948,222.33230251423,0.265385186162552,0.2382797728272,"Live woody fuels","Random Forest"
1.02651260843541,301.757848969306,-6.71449998107173,-0.484662187800417,"Live woody fuels","Random Forest"
0.88913708061474,208.419998190707,0.265296827493747,0.0960931733419314,"Live woody fuels","Random Forest"
1.93565243437633,221.440501873468,0.11533687562026,0.576493533160061,"Live woody fuels","Random Forest"
0.866873961809155,321.610526806744,-3.57692933586553,-0.23982224021238,"Live woody fuels","Random Forest"
0.130770136876804,63.4294885155531,0.781507881385304,-0.0761200292111614,"Live woody fuels","Random Forest"
0.971095214013521,419.886973976271,-6.5402599865895,-0.423060270636456,"Live woody fuels","Random Forest"
1.44113309761026,236.684702240842,0.055621300283435,0.268398828128205,"Live woody fuels","Random Forest"
0.414674910525863,192.143350329206,-0.457673405003163,-0.182364876245999,"Live woody fuels","Random Forest"
0.86438569529657,339.627399825771,-7.9661294472218,-0.288539852541973,"Live woody fuels","Random Forest"
1.60215911928488,196.964298690093,0.208150922426354,0.481591631327236,"Live woody fuels","Random Forest"
0.884883521265569,305.237503023653,-3.22329334813534,-0.294470638588982,"Live woody fuels","Random Forest"
2.02349353644589,199.961335392795,0.0753320925994035,0.611761289265081,"Live woody fuels","Random Forest"
0.560729148271908,183.798377162037,-0.887711907289674,-0.0523090145640307,"Live woody fuels","Random Forest"
0.763098743911742,198.092065378692,0.343543884192949,-0.0252165565510207,"Live woody fuels","Random Forest"
0.39555770301109,274.102766967702,-1.52495064252174,-0.132721016233549,"Live woody fuels","Random Forest"
7.60579244915942,367.792902339442,0.304388378195965,0.965211544719999,"Large-diameter DDW","Random Forest"
1.42373947610239,316.283825583675,-1.6262113461031,-0.546122979610257,"Large-diameter DDW","Random Forest"
5.75683820136242,341.775201419466,-0.00365015733999741,1.25619421669136,"Large-diameter DDW","Random Forest"
4.66423407611049,668.511872672436,-13.878860752473,-0.77649396365867,"Large-diameter DDW","Random Forest"
1.88196574919686,389.050680292273,-2.74455464023553,-0.431256179104,"Large-diameter DDW","Random Forest"
6.11629515110285,351.35626881227,0.00842285145438271,0.91174392525,"Large-diameter DDW","Random Forest"
4.5423282672119,863.065739934911,-15.933830407915,-0.831080621789746,"Large-diameter DDW","Random Forest"
7.13734913842249,327.966789195247,0.313632125756588,1.02196776560952,"Large-diameter DDW","Random Forest"
1.17263063472346,406.004047720488,-7.22512962120135,-0.396823261733333,"Large-diameter DDW","Random Forest"
0.84027051877117,141.941040250163,-0.18960889521579,0.237716687690667,"Large-diameter DDW","Random Forest"
1.55768953876879,289.851238117786,-1.36516643537059,-0.285793044044445,"Large-diameter DDW","Random Forest"
5.8871865306397,398.464073291597,-0.00593247659496288,0.894399036179488,"Large-diameter DDW","Random Forest"
3.20300399988305,809.122303806296,-11.0003689620554,-1.21812539287179,"Large-diameter DDW","Random Forest"
1.15512933907556,164.751109495955,-0.095628922191034,0.225797984373333,"Large-diameter DDW","Random Forest"
6.27305646819277,285.695122020723,0.487793897966841,0.460360358740743,"Large-diameter DDW","Random Forest"
