Site,Plot,Oak,SF_biomass,Shrub,herbaceous,Lg_diam_WF,Litter_1h,PC_Density_m3,cHull_vol,Alpha_Vol_m3,horizontalRumpel,mean_vox_ht,sd_vox_ht,zmax,zmean,zsd,zskew,zkurt,pzabovezmean,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,pground,n,area,Percent.Below.10th.Quantile,Percent.Below.20th.Quantile,Percent.Below.30th.Quantile,Percent.Below.40th.Quantile,Percent.Below.50th.Quantile,Percent.Below.60th.Quantile,Percent.Below.70th.Quantile,Percent.Below.80th.Quantile,Percent.Below.90th.Quantile,X100th.Percent.Quantile,PC_Strata_0.00.0.25,PC_Strata_0.25.0.50,PC_Strata_0.50.1.00,PC_Strata_1.00.2.00,lad_min,lad_max,lad_mean,lad_sum,vn,vFRall,vFRcanopy,vzrumple,vzsd,vzcv,OpenGapSpace,Euphotic,Oligophotic,eLargest_mean,eLargest_sd,eMedium_mean,eMedium_sd,eSmallest_mean,eSmallest_sd,eSum_mean,eSum_sd,Curvature_mean,Curvature_sd,Omnivariance_mean,Omnivariance_sd,Anisotropy_mean,Anisotropy_sd,Eigentropy_mean,Eigentropy_sd,Linearity_mean,Linearity_sd,Verticality_mean,Verticality_sd,Planarity_mean,Planarity_sd,Sphericity_mean,Sphericity_sd,Nx_mean,Nx_sd,Ny_mean,Ny_sd,Nz_mean,Nz_sd,ChangeCurvature_mean,ChangeCurvature_sd,SurfaceDensity_mean,SurfaceDensity_sd,VolumeDensity_mean,VolumeDensity_sd,MomentOrder1_mean,MomentOrder1_sd,NormalChangeRate_mean,NormalChangeRate_sd,PCA1_mean,PCA1_sd,PCA2_mean,PCA2_sd,Total_PAD_FullROI,Mean_PAD_FullROI,Mean_PropOcc_FullROI,SD_PropOcc_FullROI,Kurt_PropOcc_FullROI,Skew_PropOcc_FullROI,Percent_EmptySpace_FullROI,Total_PAD_RelZ0_0.25,Mean_PAD_RelZ0_0.25,Mean_PropOcc_RelZ0_0.25,SD_PropOcc_RelZ0_0.25,Kurt_PropOcc_RelZ0_0.25,Skew_PropOcc_RelZ0_0.25,Percent_EmptySpace_RelZ0_0.25,Total_PAD_RelZ0.30_0.50,Mean_PAD_RelZ0.30_0.50,Mean_PropOcc_RelZ0.30_0.50,SD_PropOcc_RelZ0.30_0.50,Kurt_PropOcc_RelZ0.30_0.50,Skew_PropOcc_RelZ0.30_0.50,Percent_EmptySpace_RelZ0.30_0.50,Total_PAD_RelZ0.55_1.00,Mean_PAD_RelZ0.55_1.00,Mean_PropOcc_RelZ0.55_1.00,SD_PropOcc_RelZ0.55_1.00,Kurt_PropOcc_RelZ0.55_1.00,Skew_PropOcc_RelZ0.55_1.00,Percent_EmptySpace_RelZ0.55_1.00,Total_PAD_RelZ1.05_2.00,Mean_PAD_RelZ1.05_2.00,Mean_PropOcc_RelZ1.05_2.00,SD_PropOcc_RelZ1.05_2.00,Kurt_PropOcc_RelZ1.05_2.00,Skew_PropOcc_RelZ1.05_2.00,Percent_EmptySpace_RelZ1.05_2.00,X.Occlusion_FullROI,X.Occlusion_RelZ0_0.25,X.Occlusion_RelZ0.30_0.50,X.Occlusion_RelZ0.55_1.00,X.Occlusion_RelZ1.05_2.00
LJ,LJ_002_0,0,0.34628,0.05556,0.06624,0.02204,0.20244,27242.68807,0.038722008,0.022344073,3.296617416,0.056338028,0.062638177,0.221,0.029802379,0.037610401,1.496338814,5.279142531,37.60740251,0,0,0,0,0,0,0,0.004,0.009,0.014,0.02,0.026,0.033,0.041,0.052,0.059,0.069,0.083,0.108,29.79414951,53.30444204,73.23943662,86.24052004,92.52437703,97.29144095,98.80823402,99.34994583,99.45828819,8161194,12146,5394.047588,1585.266809,0.529329336,3.528651103,44.07226443,37.87029202,37.87029202,49.67166569,69.49507633,89.57025161,44.87772637,1513,0.251302435,57.10508923,14.34236616,12.161269,7.931262393,3.83344349,2.908129544,0.925313946,0.330469266,0.066093853,0.39656312,100,0,0,0,2.932515344,2.932515344,2.932515344,2.932515344,272,41.91063174,98.90909091,5.115751985,0.464816546,147.8961738,48.01512287,24.7637051,26.65406427,0.000599114,0.000165794,0.00033596,0.000130431,0.000128777,8.07E-05,0.001063851,0.000291162,0.117119889,0.060840246,0.000281215,9.81E-05,0.776679164,0.144237657,0.008199647,0.002074036,0.430756482,0.191717901,0.306857261,0.342391116,0.345922682,0.182602509,0.221338021,0.140366072,0.114437013,0.473605683,0.058554443,0.402277717,0.557110326,0.534261148,0.117119889,0.060840246,782.7940678,238.765237,46967.64407,14325.91422,0.011724843,0.005411245,0.345922682,0.182602509,2.45E-20,0.00018572,2.37E-21,0.000107863,0.578758331,1.852026659,0.102788441,0.228967292,10.0726491,2.781472969,64.28,0.560619866,7.474931549,0.31246685,0.374302668,2.028617111,0.823550529,29.5,0.010638355,0.170213685,0.032939283,0.065628691,4.681505944,1.806053432,72.6,0.007272207,0.064641836,0.037301755,0.080009036,4.828929205,1.88219099,76.77777778,0.000188461,0.003769227,0.036038563,0.089625135,9.961577729,2.766034125,75,10.27884406,31.24668499,3.293928306,3.730175453,3.603856294
LJ,LJ_002_120,0,1.71736,0,0.00916,0.64012,1.06808,27920.65142,0.020633038,0.006359679,1.604907966,0.028,0.045355737,0.15,0.009160612,0.020510775,3.385391764,16.56606556,19.50286807,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.005,0.009,0.017,0.03,0.056,62.16216216,75.67567568,81.75675676,90.09009009,95.94594595,97.97297297,97.97297297,97.97297297,99.77477477,5656897,9902,5408.123327,1404.948588,0.356007511,3.296530025,82.84184775,57.15566325,57.15566325,57.15566325,72.45390892,91.3778172,81.93116635,1046,0.249755395,83.84321224,5.736137667,2.676864245,3.4416826,2.485659656,0.86042065,0,0,0.764818356,0.191204589,100,0,0,0,0.475124037,0.475124037,0.475124037,0.475124037,156,27.27272727,100,6.700642446,0.567458828,164.4472523,42.64705882,43.38235294,13.97058824,0.000642381,0.000146031,0.00037067,0.000137799,4.62E-05,6.24E-05,0.001059289,0.000243018,0.04378766,0.05413754,0.00017972,8.98E-05,0.919933642,0.114587588,0.008032739,0.001669875,0.416760847,0.196194583,0.084458821,0.209610195,0.503172794,0.212609664,0.079110335,0.111021168,0.019515431,0.262085547,0.012976295,0.220826036,0.880193318,0.326367294,0.04378766,0.05413754,795.5312662,220.9443142,47731.87597,13256.65885,0.009769082,0.005353057,0.503172794,0.212609664,6.45E-22,0.000170238,-4.47E-21,0.000106966,0.857292884,2.857642946,0.046660796,0.148572001,27.75339993,4.736961574,78.41666667,0.842574587,11.23432782,0.123746142,0.263731815,7.77979017,2.430175463,60.66666667,0.010503194,0.168051106,0.019046113,0.0537375,9.263941169,2.78418757,85.4,0.004215103,0.03746758,0.026258801,0.068799206,9.687962823,2.703347338,81.88888889,0,0,0.006534865,0.029492949,37.59406061,5.607248044,91,4.666079577,12.37461419,1.904611269,2.625880106,0.653486465
N1,N1_001_0,0,0.75824,0,0.02508,0.02588,0.70728,35420.49086,0.026427054,0.014112556,2.051550761,0.041935484,0.049748176,0.14,0.014827309,0.026048216,2.077102491,6.938962592,25.78313253,0,0,0,0,0,0,0,0,0,0.003,0.004,0.004,0.004,0.008,0.016,0.028,0.044,0.058,0.0718,50.23183926,61.05100464,69.55177743,78.20710974,89.48995363,94.43585781,96.29057187,98.14528594,99.22720247,6383397,11138,5127.226506,1486.389965,0.941156,3.729026089,71.58856013,44.98683068,44.98683068,48.80919987,69.03665869,89.49725358,74.0562249,1245,0.251065328,74.0562249,5.62248996,4.819277108,4.096385542,5.863453815,2.65060241,1.124497992,0.722891566,0.562248996,0.481927711,100,0,0,0,0.743522093,0.743522093,0.743522093,0.743522093,198,35.23131673,99.49748744,6.702639344,0.556037889,154.6480379,44.41340782,34.3575419,20.94972067,0.000618255,0.000174193,0.000340128,0.000136121,6.49E-05,6.34E-05,0.001023271,0.000273672,0.0633806,0.057143887,0.000205251,9.27E-05,0.8856025,0.118552667,0.007823039,0.001896787,0.439029621,0.198830187,0.162503046,0.29763386,0.44657288,0.208250192,0.113594287,0.115905778,0.081619285,0.36604471,0.032844647,0.261758548,0.784557949,0.416798581,0.0633806,0.057143887,824.563224,237.0730495,49473.79344,14224.38297,0.01061984,0.005650266,0.44657288,0.208250192,-3.14E-20,0.000191452,4.09E-21,0.00011069,1.03959432,3.150285818,0.063726811,0.184573139,18.60560237,3.900751346,75.15151515,1.022968815,12.399622,0.187638637,0.32218376,4.46250864,1.707922044,49.09090909,0.01038935,0.151117815,0.022717171,0.055250181,7.619872972,2.407879579,80.18181818,0.006236155,0.045353856,0.023816646,0.070644142,11.83449547,3.067757896,85.90909091,0,0,0.017286446,0.049760056,12.49841514,3.088870304,83.03030303,6.37268114,18.76386369,2.271717108,2.3816646,1.728644567
N1,N1_001_120,0,0.26564,0,0.0146,0.00868,0.24236,27289.80533,0.024279329,0.011771323,1.878152155,0.032692308,0.047366547,0.144,0.012328252,0.022179215,2.201857506,8.050284977,27.94715447,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.008,0.017,0.0244,0.031,0.0507,0.06185,38.88888889,60.62801932,72.46376812,84.7826087,94.20289855,97.34299517,98.30917874,99.51690821,100,5015844,14043,5097.402439,1458.38662,1.160923258,6.23373528,69.33925776,55.59610706,55.59610706,55.59610706,68.51327513,90.27469754,70.93495935,984,0.250398757,74.18699187,9.146341463,4.979674797,5.182926829,3.963414634,1.321138211,0.406504065,0.508130081,0.203252033,0.101626016,100,0,0,0,0.62788084,0.62788084,0.62788084,0.62788084,189,31.55258765,100,6.701267039,0.558196248,156.4779646,42.90030211,37.16012085,19.93957704,0.00062301,0.000164149,0.000354655,0.00013971,7.20E-05,6.75E-05,0.00104964,0.000261547,0.069564127,0.061335752,0.000212551,9.81E-05,0.866061259,0.145730106,0.007943261,0.001985536,0.416371428,0.201324497,0.172257966,0.30793008,0.449689831,0.221132344,0.12682492,0.126384805,0.116647971,0.384837624,0.036978346,0.239276204,0.772303992,0.420111334,0.069564127,0.061335752,714.6768613,222.9943813,42880.61168,13379.66288,0.010946956,0.005789668,0.449689831,0.221132344,-5.27E-20,0.000184531,7.72E-21,0.000111743,0.648627685,2.162092285,0.041400359,0.106585466,23.95330958,3.909880602,75.33333333,0.631410525,8.418806999,0.091717741,0.171563624,10.34769592,2.529708602,57.83333333,0.013494785,0.215916556,0.026538491,0.067643164,7.566824756,2.431712173,81.6,0.003722376,0.033087784,0.024646877,0.06479391,10.72945955,2.837356397,80.33333333,0,0,0.018249805,0.054881529,14.6567872,3.397879741,83.66666667,4.140035937,9.171774052,2.653849129,2.464687728,1.824980497
N1,N1_001_240,0,1.98812,0,0.0078,0.24648,1.73384,31349.36031,0.023846462,0.012214508,2.106386972,0.040677966,0.052910608,0.155,0.013912937,0.023680791,2.299752528,9.087730619,29.21074044,0,0,0,0,0,0,0,0,0,0.003,0.004,0.004,0.007,0.012,0.02,0.026,0.035,0.052,0.062,44.94382022,65.65008026,77.52808989,89.88764045,95.18459069,97.4317817,98.23434992,99.19743178,99.67897271,6470660,11553,5264.979658,1462.055292,0.753862904,3.911527141,69.51582992,48.90969391,48.90969391,52.44562378,70.58131628,90.26930792,69.40602116,1229,0.25292485,72.00976404,10.49633849,6.021155411,6.265256306,2.685109845,1.13913751,0.406834825,0.48820179,0.244100895,0.244100895,100,0,0,0,0.985287095,0.985287095,0.985287095,0.985287095,193,37.84313725,99.48453608,6.700435309,0.560180402,158.1685842,52.68292683,28.53658537,18.53658537,0.000623007,0.000155087,0.000346161,0.000133358,8.20E-05,6.80E-05,0.00105114,0.000247468,0.079606682,0.063086006,0.000229553,9.14E-05,0.851987826,0.136838288,0.008049363,0.001706889,0.433290336,0.197325209,0.183670386,0.308186725,0.418697491,0.204784993,0.146384834,0.132572721,0.097916784,0.39362934,0.060994037,0.265773786,0.760528526,0.425925401,0.079606682,0.063086006,834.8835786,233.0693376,50093.01472,13984.16026,0.011046947,0.005560915,0.418697491,0.204784993,1.68E-20,0.00017391,1.22E-20,0.000109319,0.582756506,2.026979151,0.042636301,0.102389912,11.88519872,2.868824523,74.39130435,0.55943299,7.45910653,0.082892519,0.151196175,5.638885773,1.861048954,58.83333333,0.014078892,0.225262277,0.022366802,0.056611323,6.987265017,2.378256492,81.2,0.009244624,0.07395699,0.033501656,0.08304465,10.63687554,2.738228807,79.1,0,0,0.008068195,0.031002764,24.28497989,4.550512929,87,4.263630095,8.289251936,2.236680233,3.35016561,0.806819456
N1,N1_002_0,0,2.11712,0,0.00372,0.35348,1.75992,28432.55485,0.022979142,0.010555181,1.901968702,0.033962264,0.051677239,0.158,0.012975067,0.026721467,2.796640513,11.41779012,22.61798753,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0.004,0.005,0.009,0.017,0.029,0.051,0.071,54.77099237,70.03816794,76.90839695,84.35114504,92.7480916,95.41984733,96.5648855,97.13740458,98.85496183,5642208,11136,5024.227961,1427.032455,0.697387591,3.660897844,75.2767888,51.84519961,51.84519961,51.84519961,70.99947396,90.08065637,75.60106857,1123,0.249980875,78.80676759,7.123775601,3.20569902,3.472840606,3.650934996,1.513802315,0.53428317,0.267141585,0.801424755,0.623330365,100,0,0,0,0.718756478,0.718756478,0.718756478,0.718756478,184,33.5154827,98.39572193,6.704445572,0.553956952,152.8921188,45.16129032,35.7771261,18.18181818,0.000648117,0.000143494,0.00036664,0.000135588,5.69E-05,6.38E-05,0.00107167,0.000233452,0.052303334,0.056006701,0.000199038,9.59E-05,0.90453649,0.117231243,0.008132526,0.001630335,0.423420969,0.203034783,0.131278801,0.283914177,0.481115521,0.215384174,0.094573038,0.114110788,0.079203336,0.353606501,0.009850335,0.183088597,0.827424636,0.387070299,0.052303334,0.056006701,801.727082,225.9774624,48103.62492,13558.64774,0.010096507,0.005665677,0.481115521,0.215384174,1.39E-20,0.000160738,3.51E-20,0.000115,0.978557428,3.403678009,0.059546166,0.172726313,19.13739945,3.940594789,74.65217391,0.960484871,12.80646494,0.168025668,0.298146222,4.841997791,1.789502178,53.33333333,0.008267881,0.16535762,0.023964412,0.060655826,7.588105547,2.463655999,79.25,0.005262196,0.046775072,0.021381199,0.058314364,10.24778587,2.83639383,82.44444444,0,0,0.008111947,0.039218584,32.49705953,5.394711765,93,5.954616576,16.80256677,2.396441244,2.138119929,0.811194749
N1,N1_002_120,0,1.04212,0,0.02724,0.25572,0.75916,26766.77234,0.027201165,0.014518288,2.464652236,0.0453125,0.053243041,0.202,0.017696521,0.024747549,1.714095536,6.88106413,36.04737232,0,0,0,0,0,0,0,0,0.003,0.004,0.008,0.012,0.019,0.023,0.029,0.036,0.051,0.057,0.064,40.67114094,67.51677852,85.90604027,96.51006711,98.79194631,99.19463087,100,100,100,6526293,13179,4830.712805,1195.730315,0.936453182,5.525008202,58.92053881,45.42223281,45.42223281,53.69921332,71.82418871,91.14356343,57.51295337,1351,0.249866466,67.20947446,14.803849,10.14063657,5.847520355,1.258327165,0.222057735,0.44411547,0,0,0.074019245,100,0,0,0,1.876235724,1.876235724,1.876235724,1.876235724,208,28.88888889,98.11320755,5.081980278,0.488954639,182.1595714,46.32911392,29.36708861,23.29113924,0.000613744,0.000154186,0.000338125,0.000132676,0.000102513,7.30E-05,0.001054382,0.00025571,0.09701359,0.06452575,0.000253048,9.31E-05,0.818485987,0.143769537,0.00810225,0.001792705,0.437446526,0.202229249,0.187107987,0.273697461,0.381039461,0.207461006,0.180033628,0.140441534,0.048283007,0.383469917,0.043161892,0.336602223,0.717249797,0.468917239,0.09701359,0.06452575,853.6171115,238.0686869,51217.02669,14284.12121,0.011433873,0.00554585,0.381039461,0.207461006,6.53E-20,0.000171421,-3.17E-21,0.000110999,0.934189726,2.830877957,0.078898342,0.172741063,15.0685994,3.255195786,66.09848485,0.911185477,11.04467245,0.179374484,0.286333282,4.753293474,1.708960529,45,0.012131691,0.176460967,0.043774504,0.083262759,3.522668263,1.525899307,72.90909091,0.010872557,0.087859046,0.048697174,0.09249478,4.745817038,1.707921793,72.12121212,0,0,0.030652186,0.077638619,10.36208952,2.809523024,78.48484848,7.889834194,17.93744835,4.377450439,4.869717357,3.065218601
N1,N1_002_240,0,2.1732,0.83364,0.0026,0.046,1.29096,25945.40005,0.067556222,0.045823458,7.550194266,0.115789474,0.100069841,0.352,0.087721276,0.07280242,0.631207457,2.906965925,48.14329401,0,0,0,0.008,0.022,0.033,0.044,0.056,0.07,0.083,0.094,0.103,0.114,0.1246,0.138,0.152,0.166,0.185,0.211,15.38873995,32.92225201,52.11796247,70.08042895,84.87935657,93.99463807,97.05093834,98.55227882,99.41018767,11990811,12373,5238.449541,1711.91461,0.867414202,3.975391369,17.42294996,15.70929606,26.73048554,45.05333292,66.05439782,88.56791255,20.31454784,2289,0.2506356,31.01791175,14.28571429,15.64001747,14.63521188,12.0576671,7.426823941,2.49017038,1.22324159,0.698995194,0.524246396,97.68457842,2.315421581,0,0,0.087385748,10.22493336,5.156159552,10.3123191,442,42.62295082,90.57377049,3.494963548,0.364673671,116.0325318,39.37888199,24.09937888,30.80745342,0.000594324,0.000169686,0.000308528,0.000121651,0.00013798,8.23E-05,0.001040832,0.000290379,0.127414012,0.059936905,0.000279858,0.000102626,0.760125848,0.142614652,0.00802952,0.002123062,0.46592747,0.193254161,0.455601664,0.313450305,0.294198379,0.163107246,0.239000408,0.141008545,0.155801371,0.560783917,0.123045195,0.501773728,0.334195825,0.531168885,0.127414012,0.059936905,694.399483,229.6318391,41663.96898,13777.91034,0.012457287,0.005360772,0.294198379,0.163107246,2.36E-20,0.000183147,1.42E-20,0.000114622,0.446312672,1.622955171,0.190067179,0.238599942,4.654165715,1.500914562,30.72727273,0.403300802,5.377344031,0.344857969,0.338150847,1.710940718,0.490742532,20.66666667,0.015572382,0.311447648,0.104427623,0.118803861,2.378216743,0.805203319,35.5,0.021034174,0.186970432,0.149728098,0.171126397,3.337106604,1.00841966,36.55555556,0.00118592,0.094873616,0.101117699,0.11987215,2.749946293,1.015092327,23,19.00671788,34.48579691,10.44276233,14.97280976,10.11176985
N1,N1_005_0,0,1.49736,0,0.00668,0.04268,1.448,36443.21076,0.017980989,0.009096338,1.555730873,0.028,0.045355737,0.114,0.008314231,0.017745482,2.816875959,10.87262738,19.00668577,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.005,0.008,0.0141,0.03,0.055,59.50782998,69.79865772,79.64205817,84.56375839,89.48545861,95.07829978,97.53914989,99.10514541,100,5134421,11548,4903.936008,1486.756704,0.853755358,4.258552438,82.94117292,55.26085609,55.26085609,55.26085609,72.48011022,90.41146022,83.19006686,1047,0.252014308,82.61700096,4.393505253,4.202483286,2.101241643,2.101241643,2.387774594,1.050620821,0.668576886,0.382043935,0.095510984,100,0,0,0,0.546951161,0.546951161,0.546951161,0.546951161,162,39.03614458,98.7804878,10.0124922,0.707106781,141.4213562,41.42857143,42.5,15.35714286,0.000646279,0.000148585,0.00036028,0.00014173,4.33E-05,5.07E-05,0.001049862,0.000242866,0.042258229,0.046085098,0.00018039,8.32E-05,0.925688587,0.094478136,0.007958939,0.00168817,0.435277304,0.207138513,0.070796884,0.187713477,0.490411283,0.216130264,0.073356303,0.090062583,0.02897302,0.262399386,0.004023587,0.178229945,0.900555588,0.29453099,0.042258229,0.046085098,791.3360103,202.6013919,47480.16062,12156.08352,0.009613344,0.005371944,0.490411283,0.216130264,3.28E-20,0.000171073,2.13E-20,0.000113745,0.835698662,2.785662207,0.065193467,0.182261698,18.29003928,3.820197039,75.375,0.823704792,10.98273056,0.189160322,0.316331373,4.477230098,1.676989152,53,0.011199907,0.179198511,0.022509214,0.061677049,7.914932328,2.578258121,83.8,0.000793963,0.006351705,0.024370709,0.066300122,10.6462836,2.844079322,83,0,0,0.024476035,0.062523835,9.42385165,2.654299344,80.66666667,6.519346658,18.91603221,2.250921436,2.437070884,2.447603507
N1,N1_005_120,0,0.89916,0.03228,0.02636,0.04352,0.797,3394.099137,0.179963423,0.016768553,10.31609306,0.251351351,0.494696044,1.522,0.149716049,0.413904209,2.734851375,8.544248621,10.26234568,0,0,0,0,0,0,0,0,0,0.004,0.00425,0.009,0.014,0.022,0.03,0.05,0.065,0.161,1.401,81.01449275,82.17391304,82.17391304,82.17391304,82.17391304,82.17391304,82.17391304,82.17391304,84.63768116,5636805,9822,4349.386574,1518.307859,-0.040040972,3.118160562,64.5717033,48.46169062,48.46169062,57.89673405,75.18179181,94.94655217,61.03395062,1296,0.250879876,89.81481481,0.617283951,0,0,0,0,0,0,1.311728395,8.25617284,90.43209877,0,0,9.567901235,0,1.067695566,0.182606923,1.278248464,225,5.876207887,41.5896488,3.12428093,0.182226608,430.0547947,78.05273834,5.395537525,3.732251521,0.000614135,0.000165203,0.000333583,0.000136727,8.06E-05,7.09E-05,0.001028306,0.000268247,0.076767992,0.060906703,0.000227715,9.37E-05,0.856583772,0.139201934,0.007882018,0.001884925,0.443022385,0.206716409,0.169109192,0.294709166,0.413561387,0.213112568,0.139558203,0.1288749,0.056949225,0.397251202,0.016800213,0.248333166,0.743850821,0.469216178,0.076767992,0.060906703,777.5996139,238.2464161,46655.97684,14294.78496,0.011501831,0.005910663,0.413561387,0.213112568,6.53E-20,0.00018132,4.38E-20,0.0001155,0.443240175,1.143845612,0.408421741,0.352553213,1.679490727,0.340679282,18.67741935,0.393265564,5.243540849,0.110970381,0.155644086,5.994367135,1.683399379,39.33333333,0.009309172,0.148946751,0.192520156,0.274669709,3.489237845,1.329954127,47.2,0.007534963,0.066977452,0.389660717,0.30789443,2.228785786,0.475812085,11.88888889,0.031932962,0.255463696,0.689194456,0.277049803,2.286376938,-0.707899409,0,40.84217406,11.09703813,19.25201564,38.96607166,68.91944562
N1,N1_005_240,0,2.20596,0.01896,0.00604,0.54396,1.637,42091.98734,0.017346523,0.008833637,1.611225934,0.026530612,0.044607129,0.11,0.007944685,0.015712283,3.013929323,12.91189796,24.6326707,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0.004,0.004,0.007,0.011,0.016,0.023,0.047,56.38297872,77.4822695,86.17021277,89.18439716,92.37588652,95.56737589,98.75886525,99.46808511,99.82269504,6053316,10346,5231.906655,1456.232282,0.718036129,3.270082436,80.71225755,49.10316924,49.10316924,49.10316924,69.08770333,90.50508845,80.8988764,1157,0.249885607,80.81244598,8.643042351,4.062229905,1.210025929,1.4693172,1.987899741,1.210025929,0.259291271,0.172860847,0.172860847,100,0,0,0,1.247769794,1.247769794,1.247769794,1.247769794,171,41.91176471,100,10.0124922,0.707106781,141.4213562,45.19230769,38.46153846,16.34615385,0.00066434,0.000140575,0.000361007,0.000131602,4.47E-05,4.27E-05,0.001070042,0.000213372,0.043293532,0.041880838,0.000196474,6.72E-05,0.926106584,0.081805359,0.008107121,0.001459597,0.445602996,0.195920108,0.081506299,0.222558815,0.480503588,0.203630515,0.073893416,0.081805359,0.029080996,0.262137404,0.016127829,0.192741733,0.900016872,0.288377879,0.043293532,0.041880838,875.998711,218.4365824,52559.92266,13106.19494,0.009771513,0.005227935,0.480503588,0.203630515,-5.56E-20,0.000153285,-2.96E-21,0.000116828,1.033043651,3.593195307,0.057610352,0.160913342,19.29828156,3.874971576,75.47826087,1.009679621,13.46239494,0.146981865,0.274072269,5.558460606,1.939618371,57,0.006860338,0.109765407,0.022779787,0.06198986,9.463598122,2.727868251,84.8,0.014460372,0.128536639,0.026786118,0.070986064,10.22069893,2.785236506,82.33333333,0.000822924,0.032916949,0.022782608,0.059395428,10.70246961,2.867888556,77.5,5.761035151,14.69818648,2.277978693,2.678611848,2.278260753
N1,N1_007_0,0,0.32536,0,0.05852,0.00228,0.26456,37908.95283,0.022096781,0.01130737,1.954232844,0.034545455,0.047989898,0.131,0.012541801,0.021972572,2.204995704,7.824287547,24.8392283,0,0,0,0,0,0,0,0,0,0.003,0.004,0.004,0.005,0.009,0.012,0.0214,0.035,0.051,0.061,54.23197492,65.67398119,73.82445141,82.9153605,92.94670846,96.39498433,98.11912226,98.58934169,99.68652038,6005163,9909,4827.301447,1423.013485,0.42597698,3.113666018,68.21756545,45.96006803,45.96006803,48.29422615,71.62977924,90.70759611,69.69453376,1244,0.25049975,76.44694534,5.868167203,4.180064309,4.662379421,5.144694534,1.768488746,0.884244373,0.241157556,0.562700965,0.241157556,100,0,0,0,1.008282224,1.008282224,1.008282224,1.008282224,180,30.40540541,99.44751381,6.700794488,0.5592036,157.3352501,35.35714286,42.5,21.78571429,0.000640249,0.000150337,0.000344599,0.000136036,6.51E-05,6.48E-05,0.001049912,0.000237309,0.062431074,0.060407079,0.000211941,8.85E-05,0.886879915,0.124232335,0.0080065,0.001635921,0.449841946,0.201949166,0.162879701,0.308670005,0.437037969,0.210048265,0.113120085,0.124232335,0.082444759,0.363126935,0.011872238,0.255711408,0.789905029,0.414920974,0.062431074,0.060407079,866.8571,230.2605321,52011.426,13815.63193,0.010787037,0.005432634,0.437037969,0.210048265,-1.72E-20,0.000164729,-3.22E-21,0.000119366,0.41221914,1.433805703,0.034134074,0.084327823,20.35111647,3.44820188,75.7826087,0.402343247,5.364576629,0.055804758,0.11641722,15.60926619,3.054612349,60.5,0.007307485,0.116919762,0.023832037,0.060734985,6.839968139,2.350229258,84,0.002568407,0.020547259,0.029783875,0.074439578,11.47285919,2.817528358,79.9,0,0,0.01662811,0.046964927,12.84054016,3.178359888,80.5,3.413407376,5.580475778,2.38320371,2.978387451,1.662810963
N1,N1_007_120,0,2.4966,1.1692,0.004,0.03776,1.28564,18091.43443,0.108019221,0.077333593,12.97290128,0.206289308,0.15081447,0.612,0.185937083,0.131307626,0.120701773,1.927313844,51.00175747,0,0,0.0166,0.037,0.064,0.092,0.117,0.14,0.168,0.19,0.2082,0.235,0.25,0.268,0.293,0.314,0.338,0.361,0.3978,14.54183267,27.7689243,41.55378486,58.00796813,75.49800797,90.19920319,97.72908367,99.80079681,99.96015936,12607534,10833,4431.47065,1488.00703,0.818683665,3.974209381,12.37671062,10.99870918,27.27852251,44.52965187,65.2252772,88.11404356,13.04042179,2845,0.25120885,24.46397188,11.66959578,12.16168717,14.51669596,15.43057996,12.97012302,6.643233743,1.827768014,0.14059754,0.07029877,64.95606327,34.83304042,0.105448155,0,0.00214085,7.926806492,4.485908741,13.45772622,634,35.02762431,78.27160494,2.676430368,0.301648929,81.64504135,32.44370309,24.60383653,28.2735613,0.000586448,0.000167511,0.000302397,0.000120174,0.000129111,7.98E-05,0.001017956,0.000284461,0.121067894,0.061329978,0.000269593,0.000101417,0.769228103,0.148311502,0.007883739,0.002041941,0.466709917,0.196510062,0.465104549,0.302744381,0.302518187,0.165821767,0.226202477,0.139692938,0.220043603,0.599404061,0.151936421,0.437800729,0.321407013,0.519574911,0.121067894,0.061329978,634.3709046,228.5790548,38062.25428,13714.74329,0.013060095,0.005509339,0.302518187,0.165821767,-3.60E-20,0.000180298,-1.49E-20,0.000113049,0.673112234,2.243707448,0.275029097,0.375723261,2.108539147,0.927538737,50.79166667,0.445920892,5.945611895,0.836955797,0.170122482,5.750716709,-1.737606225,0,0.20178781,3.228604956,0.233308612,0.304405216,2.969019014,1.136838156,39.2,0.024926536,0.22156921,0.035284138,0.083458238,10.62181219,2.695873234,77.77777778,0,0,0.017635368,0.054039718,14.44815014,3.416202491,84.33333333,27.50290972,83.69557971,23.33086123,3.528413833,1.763536793
